"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
1.58020430561604,-2.08345305222695,2.05950750710306,0.151259050563656,0.278970479065004,"18988","Pou2f3","POU domain, class 2, transcription factor 3"
0.589348340932587,4.49300629670416,2.05928442834619,0.151281197119747,0.278978767710675,"79043","Spsb3","splA/ryanodine receptor domain and SOCS box containing 3"
0.62063412244955,4.46762624464971,2.05637934260312,0.151569940250322,0.279478629765033,"407785","Ndufs6","NADH:ubiquinone oxidoreductase core subunit S6"
0.710115520557155,8.33973324307583,2.05534055435001,0.151673339176913,0.279618400283441,"75234","Rnf19b","ring finger protein 19B"
0.827450709930313,2.07239476960607,2.0552623379087,0.151681127918877,0.279618400283441,"74386","Rmi1","RecQ mediated genome instability 1"
0.763154787929572,1.94590242850703,2.05489141439983,0.151718070404848,0.279653882047844,"100101807","Fam177a2","family with sequence similarity 177 member A2"
0.589866730759584,4.63039645885511,2.05431804297034,0.151775195933058,0.279726553530734,"270156","Nkapd1","NKAP domain containing 1"
0.684559161602997,3.40281752703259,2.05408425280099,0.151798495653843,0.27973687328747,"547166","Gm6023","predicted gene 6023"
0.660258768610719,7.82928857585645,2.05386193837103,0.151820655449595,0.279745090209328,"667035","Rps27a-ps3","ribosomal protein S27A, pseudogene 3"
0.67728234778664,7.50051044710443,2.05335104487116,0.151871594031255,0.279750181533171,"20402","Zfp106","zinc finger protein 106"
-0.807975038344798,0.968540842789408,2.05332377049401,0.151874313964185,0.279750181533171,"353208","Zfp931","zinc finger protein 931"
-0.98042288839032,-0.782904139444079,2.05321179425305,0.151885481355125,0.279750181533171,"723902","Mir7-1","microRNA 7-1"
-1.34332325517174,-1.88220566900951,2.0529930935389,0.15190729505967,0.279750181533171,"193034","Trpv1","transient receptor potential cation channel, subfamily V, member 1"
-0.659615859417912,6.52125053777692,2.05294668210574,0.151911924697398,0.279750181533171,"67268","Myl12a","myosin, light chain 12A, regulatory, non-sarcomeric"
0.622240968234329,6.75584401797664,2.05134012248102,0.152072280919063,0.280012854205391,"100503642",NA,NA
-0.59278937828937,4.44661998926457,2.04988788300465,0.152217398889955,0.280247410537843,"269881","Map3k10","mitogen-activated protein kinase kinase kinase 10"
0.977845706890977,0.194232833416993,2.04910058748599,0.152296136546298,0.280359713684065,"245174","Zfp937","zinc finger protein 937"
0.64666385505858,4.12836428878086,2.04844305262849,0.152361932154802,0.280448168620369,"68576","Lamtor5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
-1.08229709453198,0.274450144503227,2.04791639831432,0.152414654547007,0.28051254226865,"791370","A130051J06Rik","RIKEN cDNA A130051J0 gene"
-0.565269872338902,6.06942129787828,2.04745267562602,0.152461094079649,0.280565338942101,"84092","Usp8","ubiquitin specific peptidase 8"
0.619432336637513,7.06353470934508,2.04715214289569,0.152491199505549,0.280588068108709,"11765","Ap1g1","adaptor protein complex AP-1, gamma 1 subunit"
-0.679565581228874,3.16210402801365,2.04624126520157,0.152582486488862,0.280711185540619,"67239","Rpf2","ribosome production factor 2 homolog"
0.573050297190361,5.98326526034753,2.04613007361265,0.15259363420523,0.280711185540619,"226407","Rab3gap1","RAB3 GTPase activating protein subunit 1"
0.601818398900283,5.41365777100693,2.04560652671786,0.152646135759906,0.28077508491033,"68342","Ndufb10","NADH:ubiquinone oxidoreductase subunit B10"
1.08463548731639,2.86628779468589,2.04520921739579,0.152685991803499,0.280815712145059,"66442","Spc25","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
-0.637126286832183,3.95912273532158,2.04478359668911,0.152728700981637,0.280861576717918,"69821","Mterf4","mitochondrial transcription termination factor 4"
0.716899750051791,2.78907241690623,2.04443464831059,0.152763726524491,0.280893302384299,"76563","Qrsl1","glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1"
0.619056403094091,3.9257603305819,2.04407457261203,0.152799878508639,0.280927091664789,"69724","Rnaseh2a","ribonuclease H2, large subunit"
-0.647039906447355,4.70663535187749,2.04108435756022,0.153100474110691,0.281446499398129,"107723","Slc12a6","solute carrier family 12, member 6"
0.77029999119013,3.11266293082476,2.04091014011403,0.1531180082147,0.281446499398129,"66371","Chmp4c","charged multivesicular body protein 4C"
0.569166069370989,5.81366557221306,2.04057005998816,0.153152242115553,0.281476687335062,"20813","Srp14","signal recognition particle 14"
-0.665405321745204,9.09304573332499,2.03925474418809,0.153284729038918,0.281687425317566,"19730","Ralgds","ral guanine nucleotide dissociation stimulator"
-1.02267331759483,1.20600615477361,2.03869584007019,0.153341064718609,0.281758189374827,"17105","Lyz2","lysozyme 2"
-0.91676503629752,1.01065272622994,2.03584780148024,0.153628502326936,0.282253528339328,"329650","Med12l","mediator complex subunit 12-like"
0.85956523451354,4.07715846329955,2.03543552486908,0.153670161834232,0.282297249520889,"68859","Smim1","small integral membrane protein 1"
0.725847459497285,6.91975633549142,2.03372258319183,0.15384338747056,0.282582623847597,"14958","H1f0","H1.0 linker histone"
-0.591332291392121,4.85866251177345,2.03272324834942,0.153944550042759,0.282735580345818,"16363","Irf2","interferon regulatory factor 2"
-0.724560025864419,3.48667000674448,2.03239258697331,0.153978039470558,0.282764226794411,"78177","Ninl","ninein-like"
0.802245763541616,1.53198845088308,2.03164823697338,0.154053457573877,0.282843247242507,"72899","Macrod2","mono-ADP ribosylhydrolase 2"
-0.690012134997334,2.98451782603942,2.03161463049855,0.154056863595514,0.282843247242507,"381605","Tbc1d2","TBC1 domain family, member 2"
0.901516405721124,-0.623186826749857,2.03132809806304,0.154085907172577,0.282863709717204,"100502742","1700007L15Rik","RIKEN cDNA 1700007L15 gene"
0.645416253757681,3.49548170600522,2.030822613305,0.154137159395417,0.282880267464747,"23999","Twf2","twinfilin actin binding protein 2"
-0.804791287965217,2.60878400138064,2.03081442948711,0.154137989329932,0.282880267464747,"236573","Gbp9","guanylate-binding protein 9"
0.822028182848598,2.48224482853086,2.03070956150196,0.154148624614427,0.282880267464747,"114676","4930519F09Rik","pyruvate dehydrogenase E1 alpha 1 pseudogene"
-1.18374841707058,-1.63661566895301,2.03007447696037,0.154213050090839,0.282961769030301,"432555","Gm5431","predicted gene 5431"
0.73031511630928,2.55867036824844,2.02991881451228,0.154228845762276,0.282961769030301,"17777","Mttp","microsomal triglyceride transfer protein"
-1.82039662822319,-0.617794821089335,2.02951191468049,0.154270144132876,0.283004684605453,"20849","Stat4","signal transducer and activator of transcription 4"
0.708860920744016,2.63595054733295,2.02915974180762,0.154305898107693,0.28303251448704,"269623","Rbm48","RNA binding motif protein 48"
1.00721870029017,1.15166794752424,2.02900971320775,0.154321132456012,0.28303251448704,"72107","Dscc1","DNA replication and sister chromatid cohesion 1"
-0.98956495651744,-1.55767939025425,2.02830204413949,0.154393014276318,0.283129592330719,"74485","Lrrc71","leucine rich repeat containing 71"
0.612601526814329,3.89720744401182,2.02813592447569,0.154409893463583,0.283129592330719,"64050","Yeats4","YEATS domain containing 4"
0.781429893554816,1.46134244697641,2.02747588059583,0.154476980287453,0.283219744369247,"233893","Zfp764","zinc finger protein 764"
-0.698908874320438,3.30897461775852,2.02690547754954,0.154534982657921,0.283293221891403,"109115","Supt3","SPT3, SAGA and STAGA complex component"
0.841959345035015,0.553460828341082,2.02603024389956,0.154624030277996,0.283423587858205,"243914","Lgi4","leucine-rich repeat LGI family, member 4"
-0.964143343351224,-1.29906399352255,2.02557857402356,0.154670006639676,0.283456255278319,"142687","Asb14","ankyrin repeat and SOCS box-containing 14"
-1.21792671370769,-1.47156594323616,2.02550277676963,0.154677723710467,0.283456255278319,"242646","Dynlt4","dynein light chain Tctex-type 4"
-0.622701382738341,5.61870065938394,2.02526360907336,0.154702076718596,0.283468013966457,"75547","Akap13","A kinase anchor protein 13"
0.765696026486343,1.91152526591242,2.02414800114254,0.154815729856477,0.283643379857613,"20887","Sult1a1","sulfotransferase family 1A, phenol-preferring, member 1"
0.604787130354217,4.7022514348339,2.02355436811866,0.15487624514865,0.283721360650199,"66585","Snrnp40","small nuclear ribonucleoprotein 40 (U5)"
0.606333164086479,4.49100786892036,2.02216183531378,0.155018306113315,0.283948691448173,"30838","Fbxw4","F-box and WD-40 domain protein 4"
0.896085803546588,0.774835849438234,2.02001466049151,0.155237642736765,0.284317499804362,"11722","Amy1","amylase 1, salivary"
-0.693323567893919,2.76313783359634,2.01925524308644,0.155315302492984,0.284426771795959,"244585","Rpgrip1l","Rpgrip1-like"
-0.988209880252342,8.73909822317369,2.01900600650407,0.155340799605577,0.284440504804373,"27273","Pdk4","pyruvate dehydrogenase kinase, isoenzyme 4"
0.900939212004763,-0.710809956100499,2.01844875845917,0.155397823740392,0.284511956255,"432769","Zfp708","zinc finger protein 708"
0.59776855856513,4.94240536002382,2.01808237304402,0.155435329528031,0.284547659893548,"213773","Tbl3","transducin (beta)-like 3"
0.695141747799828,3.75091194150527,2.0149190211598,0.155759580243432,0.285108224017511,"14536","Nr6a1","nuclear receptor subfamily 6, group A, member 1"
-0.924087890562062,2.88117290661571,2.01463752744238,0.155788471178634,0.2851280832087,"13143","Dapk2","death-associated protein kinase 2"
0.609824660668396,5.30658134078501,2.01266582869959,0.155991005949557,0.285465708432931,"100503043","Armcx4","armadillo repeat containing, X-linked 4"
-0.759861994910805,5.91803454518785,2.01197388291661,0.156062154151292,0.285562844067039,"12297","Cacnb3","calcium channel, voltage-dependent, beta 3 subunit"
0.686860812031872,2.97437849930156,2.01134399503387,0.156126953398496,0.285648341225959,"66161","Pop4","processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)"
-0.651208182827436,4.44145158549018,2.01070870657205,0.156192339182326,0.285710859211653,"20615","Snapin","SNAP-associated protein"
0.596927632159146,4.40287275295664,2.01066070741535,0.156197280662407,0.285710859211653,"241490","Rbm45","RNA binding motif protein 45"
0.581706917073616,5.53684929046171,2.00966462525208,0.156299866725447,0.285857358356289,"68970","Dcaf12","DDB1 and CUL4 associated factor 12"
0.884203137974709,1.51795854492673,2.00953185331731,0.156313546628388,0.285857358356289,"234695","Carmil2","capping protein regulator and myosin 1 linker 2"
-0.729363511529394,2.93458076643756,2.00688322967933,0.15658672692969,0.286309485485843,"68328","Rab13","RAB13, member RAS oncogene family"
-0.755729434866024,1.86520515673443,2.00678360407089,0.15659701294227,0.286309485485843,"71523","8430429K09Rik","RIKEN cDNA 8430429K09 gene"
-0.831995250530705,1.09217998515204,2.00596828720361,0.156681220552804,0.286430307647948,"75564","Rsph9","radial spoke head 9 homolog (Chlamydomonas)"
-0.838387353008227,2.58610266867058,2.00549390675706,0.156730239222452,0.28648678009156,"99151","Cercam","cerebral endothelial cell adhesion molecule"
1.30101038006374,-1.23360688834456,2.00529910252759,0.156750373775952,0.286490448381536,"70057","2210008F06Rik","RIKEN cDNA 2210008F06 gene"
0.610466052373121,5.80609167632145,2.0049377651551,0.156787728626153,0.286525585477303,"76281","Tax1bp3","Tax1 (human T cell leukemia virus type I) binding protein 3"
2.03783911089948,2.62603249627872,2.00447616660208,0.156835463136384,0.28657968081945,"231858","Radil","Ras association and DIL domains"
-1.19092942378313,-1.50272269805731,2.00373081074711,0.156912576229716,0.286687439853692,"207667","Skor1","SKI family transcriptional corepressor 1"
1.94733151155476,7.61374507561597,2.00299282176496,0.156988969616396,0.286793859185934,"20440","St6gal1","beta galactoside alpha 2,6 sialyltransferase 1"
-0.630935954941672,3.71710287080544,2.00280143952626,0.157008787569149,0.286796911551414,"71923","Borcs6","BLOC-1 related complex subunit 6"
0.57359238860448,4.83230656571015,2.00180851696261,0.157111652027328,0.286923005970107,"246703","Naxe","NAD(P)HX epimerase"
-0.570411944741904,5.78487920368239,2.00178461717377,0.157114128933517,0.286923005970107,"15461","Hras","Harvey rat sarcoma virus oncogene"
0.652371746163017,3.41029464154727,2.00142642909377,0.157151255845998,0.286957648456401,"231430","Cox18","cytochrome c oxidase assembly protein 18"
-0.611864033977683,6.87796379935974,1.99954350915355,0.157346588354168,0.287281132434066,"20843","Stag2","STAG2 cohesin complex component"
0.583199610454886,4.99182150711046,1.99885910250588,0.157417656499174,0.287377687803274,"22325","Vav2","vav 2 oncogene"
0.554635997232468,5.2103891207604,1.99832966137612,0.157472658204996,0.287444893771282,"78244","Dnajc21","DnaJ heat shock protein family (Hsp40) member C21"
0.649838494095626,3.64765396307247,1.99814485605115,0.157491862099579,0.287446747733196,"68563","Dpm3","dolichyl-phosphate mannosyltransferase polypeptide 3"
0.591694053898004,4.65319564082853,1.99647058288028,0.157665964222954,0.287731281591173,"14375","Xrcc6","X-ray repair complementing defective repair in Chinese hamster cells 6"
0.696111044748864,4.46698016923092,1.99554678424734,0.157762120668244,0.287873519806134,"226971","Plekhb2","pleckstrin homology domain containing, family B (evectins) member 2"
0.805405355206464,2.06230479861269,1.99520936028114,0.157797259114375,0.287904396564717,"243867","Fbxo46","F-box protein 46"
0.803538176202043,0.963453903113951,1.99444828267064,0.157876548422296,0.28801581106614,"11481","Acvr2b","activin receptor IIB"
0.899712690271819,-0.81494544166831,1.99361432891917,0.1579634820211,0.288141143797492,"100504446","Prr22","proline rich 22"
0.57007476648818,5.84276587324936,1.99231490712958,0.158099045800954,0.288355143662813,"66154","Tmem14c","transmembrane protein 14C"
0.58711353607076,5.8851005606981,1.99174668663668,0.15815836768652,0.288413961094608,"228913","Zfp217","zinc finger protein 217"
-0.572378607842554,5.71508387596567,1.99146040080403,0.158188265351,0.288413961094608,"11798","Xiap","X-linked inhibitor of apoptosis"
0.809918630678624,0.453771659464182,1.99131823726704,0.158203114292734,0.288413961094608,"100041273","Ndufb4c","NADH:ubiquinone oxidoreductase subunit B4C"
-0.709663112331722,2.91096953875589,1.99130696380075,0.158204291870992,0.288413961094608,"66279","Tmem218","transmembrane protein 218"
0.616315481082786,6.65349920060851,1.99073725014557,0.158263814718684,0.288448901953955,"208266","Dot1l","DOT1 like histone lysine methyltransferase"
-0.741384967770105,2.40669923405987,1.99064244023468,0.158273722791653,0.288448901953955,"21752","Tert","telomerase reverse transcriptase"
0.792366520364683,0.624101517280993,1.99059947616055,0.158278212967901,0.288448901953955,"240068","Zfp563","zinc finger protein 563"
0.79456841379873,2.18988164042443,1.98827519315677,0.158521339961389,0.288858671365132,"381201","Ap5b1","adaptor-related protein complex 5, beta 1 subunit"
0.679475397181968,13.7578430333438,1.98747359821221,0.158605287725417,0.288978322251843,"17708","COX1","cytochrome c oxidase subunit I"
-0.77454043408846,1.73757507562014,1.98698702147132,0.158656269592192,0.289036206495534,"100303751","Snora31","small nucleolar RNA, H/ACA box 31"
-0.591096278179772,5.02267725589668,1.98682132465468,0.158673635000965,0.289036206495534,"224132","Slc49a4","solute carrier family 49 member 4"
0.547505107995335,5.55792562292821,1.98593995836869,0.15876604058081,0.289171200338726,"22192","Ube2m","ubiquitin-conjugating enzyme E2M"
-0.577532343811444,5.08614264356971,1.98429372984084,0.158938801115805,0.289452502055103,"320487","Heatr5a","HEAT repeat containing 5A"
-0.693777617269888,9.21519395692698,1.98400250642298,0.158969385308918,0.289474843348559,"211770","Trib1","tribbles pseudokinase 1"
-1.39999997642716,0.627083406807007,1.98348969596256,0.159023256789145,0.28951626609141,"57429","Sult5a1","sulfotransferase family 5A, member 1"
-0.591211013011911,5.30869396473294,1.9833979825291,0.159032893608254,0.28951626609141,"240263","Fem1c","fem 1 homolog c"
0.757065410468852,2.92274530057094,1.98326288011577,0.159047090749533,0.28951626609141,"245847","Amdhd2","amidohydrolase domain containing 2"
0.685665138881369,2.96756867846584,1.98279912324765,0.159095835287738,0.289571643543408,"75540","Fpgt","fucose-1-phosphate guanylyltransferase"
0.659008775438563,6.93058065466337,1.98186118004175,0.159194472571042,0.289717807981662,"230737","Gnl2","guanine nucleotide binding protein nucleolar 2"
-1.34880501604435,-1.61476324919443,1.97913202195885,0.159481876319648,0.290207435043837,"387150","Mir132","microRNA 132"
0.594619541468372,6.67263242989032,1.97804085333463,0.159596951019446,0.290383400173995,"65107","Lrp10","low-density lipoprotein receptor-related protein 10"
0.592162529478034,4.28166409969837,1.97737309236227,0.159667419761574,0.290461566711145,"68001","Cfap298","cilia and flagella associate protien 298"
0.546315214805502,5.69458256656585,1.9772854627868,0.159676669930804,0.290461566711145,"16150","Ikbkb","inhibitor of kappaB kinase beta"
0.621506768938215,3.82106636239371,1.97587324950324,0.15982582722687,0.290699433018005,"620499","Gm6158","predicted gene 6158"
-0.612967546014508,6.86826536865643,1.97552822698146,0.159862292457706,0.29073229804391,"15204","Herc2","HECT and RLD domain containing E3 ubiquitin protein ligase 2"
-0.58924273999077,6.24532817339443,1.97389830371065,0.160034686280655,0.291012332525541,"15108","Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10"
-0.821169285340017,-0.0692996119440833,1.97360570025986,0.160065656794944,0.291035163367153,"100503469","Gm19710","predicted gene, 19710"
0.753768502564796,4.11447241035461,1.97280243370317,0.160150713379544,0.291156318215842,"14235","Foxm1","forkhead box M1"
-0.629354817999333,3.64445418550553,1.97245503628041,0.160187514673989,0.291186748785579,"107029","Me2","malic enzyme 2, NAD(+)-dependent, mitochondrial"
1.73700805829829,-1.48693440778251,1.97229660206684,0.160204301486371,0.291186748785579,"100503759","Gm5084","predicted gene 5084"
0.77317208371378,1.81395336966944,1.97195921071512,0.160240056285335,0.291218243966586,"382118","Zkscan7","zinc finger with KRAB and SCAN domains 7"
0.604844267346201,4.77305076358324,1.9684381873172,0.160613737191684,0.291863803906793,"72323","Asb6","ankyrin repeat and SOCS box-containing 6"
1.87651604917136,-1.48142417190239,1.9680080324313,0.160659456910113,0.291913319959466,"236643","Sytl5","synaptotagmin-like 5"
0.644462031760845,7.40107040410462,1.96753362688138,0.160709897082724,0.291971400562751,"65019","Rpl23","ribosomal protein L23"
-0.877211552536387,4.88041977653857,1.9673537538785,0.16072902642009,0.291972590062426,"26456","Sema4g","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"
-0.771668310101946,2.02570634653856,1.96709093824646,0.160756981299973,0.291989809500607,"72723","Zfp74","zinc finger protein 74"
0.702627774886185,3.40935389331494,1.96662355203427,0.160806709406273,0.292046568082824,"110265","Msra","methionine sulfoxide reductase A"
0.586405952722354,4.59641557484186,1.96638537405404,0.160832057376478,0.292059041109715,"67453","Slc25a46","solute carrier family 25, member 46"
0.608681681168099,4.4504604558512,1.96603813251957,0.160869020539932,0.292085222701425,"28200","Dhrs4","dehydrogenase/reductase 4"
0.843157451734932,0.862037498398395,1.96590271019269,0.16088343859883,0.292085222701425,"620419","Zfp963","zinc finger protein 963"
1.07454219684537,-1.10095425111801,1.96473788251288,0.161007515579208,0.292276909741994,"97086","Slc9b2","solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2"
-0.649904406394732,3.72727912955496,1.96436162247997,0.161047617953153,0.292316131173955,"98404","AI597479","expressed sequence AI597479"
-0.955439811434367,0.837647484211501,1.96394748666909,0.161091770349803,0.292337970967497,"408057","BC039771","cDNA sequence BC039771"
0.754721415639368,1.42334082047328,1.96390176502224,0.161096645732468,0.292337970967497,"100043507","Gng5-ps","G protein subunit gamma 5, pseudogene"
-0.794099275388566,2.35837620417518,1.9632493789678,0.161166229175153,0.29243066428061,"66910","Tmem107","transmembrane protein 107"
0.711439827826605,3.78186540103002,1.96202297411719,0.161297130190072,0.29263458219767,"68778","Gucd1","guanylyl cyclase domain containing 1"
-0.544682789020748,5.88124811841213,1.96010950827983,0.161501607239456,0.292971923876534,"228961","Npepl1","aminopeptidase-like 1"
-0.806124842236279,9.29055701794567,1.95929131610428,0.16158913121109,0.293097053788599,"15511","Hspa1b","heat shock protein 1B"
0.743666556086907,2.97039783489056,1.95881522910029,0.161640084269725,0.293154408162853,"108961","E2f8","E2F transcription factor 8"
-0.589323419632484,6.7157467819126,1.95864926937165,0.161657850363153,0.293154408162853,"105239","Rnf44","ring finger protein 44"
0.792911813333167,1.84878606024136,1.95837477451146,0.161687240098876,0.293174064080156,"93838","Dqx1","DEAQ RNA-dependent ATPase"
0.669247707275215,4.19917293156655,1.95816150908981,0.161710078300815,0.293181837497542,"20017","Polr1b","polymerase (RNA) I polypeptide B"
0.647554991477905,7.05587543299539,1.95769376229781,0.161760181330024,0.293239034840525,"672511","Rnf213","ring finger protein 213"
0.726670420266307,2.12388287142703,1.95717034371083,0.161816268676337,0.29330706619576,"74335","Xrcc3","X-ray repair complementing defective repair in Chinese hamster cells 3"
1.84661844151365,-0.873598657638988,1.95660227285725,0.161877165875283,0.293383799253781,"69592","Odam","odontogenic, ameloblast asssociated"
1.02399722505358,0.0706853633166797,1.95618342708157,0.161922082887959,0.293413679143019,"69706","Lrr1","leucine rich repeat protein 1"
-0.572584698654297,4.44238121225368,1.956102306077,0.161930783946179,0.293413679143019,"70186","Fam162a","family with sequence similarity 162, member A"
0.712400329848521,3.85496694237318,1.95575611303449,0.161967922689592,0.293447328921966,"268395","Mpg","N-methylpurine-DNA glycosylase"
0.855036166637835,-0.497329134803212,1.954535326788,0.162098963221742,0.293651079178864,"100503842","2410022M11Rik","RIKEN cDNA 2410022M11 gene"
0.60908163992038,3.84140821066471,1.95355145829684,0.16220466076601,0.29380887779324,"50817","Capn15","calpain 15"
-0.59219804931268,4.35852289012242,1.95315088363293,0.162247717250156,0.29382467549104,"68614","Letmd1","LETM1 domain containing 1"
-0.566598374992509,4.64932479452981,1.95312438586389,0.162250565870052,0.29382467549104,"236794","Slc9a6","solute carrier family 9 (sodium/hydrogen exchanger), member 6"
1.27657864136256,-1.22202591004357,1.9528528326605,0.162279762253168,0.293843877480416,"381260","Gm973","predicted gene 973"
0.542713934509568,5.26557697813165,1.94973236924422,0.162615693406992,0.294418423485405,"13864","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
-0.588490027955074,5.93569526197143,1.9483917819258,0.162760256991357,0.294604424006179,"102093","Phkb","phosphorylase kinase beta"
-0.976191830546505,0.991359469859803,1.94837241782307,0.162762346213311,0.294604424006179,"17392","Mmp3","matrix metallopeptidase 3"
0.604831635301267,6.4378875528133,1.9482611635953,0.162774350191215,0.294604424006179,"76614","Immt","inner membrane protein, mitochondrial"
0.94972977249451,-1.07931799532521,1.9477650663698,0.162827889807668,0.294650990429297,"238722","Zfp72","zinc finger protein 72"
0.559317137081392,5.51828468501634,1.94767726888237,0.162837367148158,0.294650990429297,"67120","Ttc14","tetratricopeptide repeat domain 14"
0.65900394737162,3.2911762327938,1.94730554978047,0.162877499516087,0.294689868615024,"64655","Mrps22","mitochondrial ribosomal protein S22"
0.737155763402312,4.22498296397301,1.94442422995657,0.163188962260428,0.295201701067717,"233406","Prc1","protein regulator of cytokinesis 1"
-0.842215496447917,2.57756775843754,1.94422207490389,0.163210840180685,0.295201701067717,"212326","Fam149a","family with sequence similarity 149, member A"
0.539285500855809,5.55030581385634,1.9441704266907,0.16321643026637,0.295201701067717,"56420","Ppp4c","protein phosphatase 4, catalytic subunit"
0.698813490129143,2.40974695892663,1.94355649230195,0.163282895504661,0.295288119985772,"56626","Poll","polymerase (DNA directed), lambda"
0.576789307753999,4.84444442838893,1.94278150442856,0.163366840712211,0.295382541505426,"209497","Tmem164","transmembrane protein 164"
0.623426924880394,8.46043638815504,1.94272938755948,0.163372487680266,0.295382541505426,"107358","Tm9sf3","transmembrane 9 superfamily member 3"
-0.75007426079536,2.37593923350459,1.94236769569907,0.163411683865975,0.295419612424831,"240869","Zbtb37","zinc finger and BTB domain containing 37"
-0.613724752210297,5.55432789031138,1.94178614827672,0.163474728096178,0.295499783007206,"17240","Mdfi","MyoD family inhibitor"
-0.568886475599284,4.60216505451377,1.9415430157289,0.163501093774951,0.295513642042467,"108099","Prkag2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit"
-0.614525474209222,6.90151517148177,1.94124013201172,0.163533945758717,0.295539219985221,"67788","Sfr1","SWI5 dependent recombination repair 1"
0.711083507185691,2.35784022910749,1.93985700303121,0.163684061330825,0.295721637623639,"100043296","Gm4342","predicted gene 4342"
-0.569888013249884,4.6455271461859,1.93985405963326,0.163684380955338,0.295721637623639,"237422","Ric8b","RIC8 guanine nucleotide exchange factor B"
0.592239500126736,6.57462189672657,1.93970427518391,0.163700647037198,0.295721637623639,"19177","Psmb7","proteasome (prosome, macropain) subunit, beta type 7"
-0.876804740094624,-0.449772263135054,1.93941181712849,0.163732412309734,0.295721637623639,"215456","Gpat2","glycerol-3-phosphate acyltransferase 2, mitochondrial"
0.622644701418274,4.12571495118302,1.93925522948849,0.163749422938571,0.295721637623639,"70120","Yars2","tyrosyl-tRNA synthetase 2 (mitochondrial)"
1.04517239971056,-1.00033235588171,1.93913178446748,0.163762834599034,0.295721637623639,"320507","D930015M05Rik","RIKEN cDNA D930015M05 gene"
-0.548710231996167,5.188577423254,1.93910386885831,0.163765867658953,0.295721637623639,"13644","Efs","embryonal Fyn-associated substrate"
-0.607343078865085,4.09998681402289,1.93850132489407,0.163831350329068,0.295786027438726,"243842","Bicra","BRD4 interacting chromatin remodeling complex associated protein"
-0.609005108345197,4.79785858907677,1.93843134482252,0.163838957491686,0.295786027438726,"320473","Heatr5b","HEAT repeat containing 5B"
0.586230150537003,4.16700049218867,1.93571889706821,0.164134124485545,0.296253336347079,"68915","Vars2","valyl-tRNA synthetase 2, mitochondrial"
-0.628844978040794,3.61653647052677,1.93570814536309,0.164135295688119,0.296253336347079,"19290","Pura","purine rich element binding protein A"
1.93818472714194,3.43776127225607,1.93534408875202,0.164174958665794,0.296291086759645,"54120","Gipc2","GIPC PDZ domain containing family, member 2"
-1.18523629599467,-1.94187921454482,1.93499489642181,0.164213012510627,0.296311564759264,"57276","Vsig2","V-set and immunoglobulin domain containing 2"
0.594374363818818,4.49800227281794,1.93488384535963,0.164225116606538,0.296311564759264,"70767","Prpf3","pre-mRNA processing factor 3"
1.15372519573666,-1.24011933030461,1.93454951650609,0.164261563192149,0.296311564759264,"53420","Syt5","synaptotagmin V"
0.570869770862039,4.96085316591748,1.93440679912136,0.164277124225551,0.296311564759264,"77519","Zfp266","zinc finger protein 266"
0.611469359895295,6.41999234404462,1.93437995549166,0.164280051279465,0.296311564759264,"67186","Rplp2","ribosomal protein lateral stalk subunit P2"
-0.750868292184318,6.86546079783311,1.93417617998304,0.164302273090631,0.296317827675948,"27528","Nrep","neuronal regeneration related protein"
0.68397309574879,6.9847997273055,1.93370107159965,0.164354097216077,0.296377470607358,"74030","Rin2","Ras and Rab interactor 2"
-0.830634912927894,0.782579385580987,1.93325623084572,0.164402636726469,0.296431177504292,"224224","Impg2","interphotoreceptor matrix proteoglycan 2"
0.550631220599311,6.06943218078705,1.93063137819509,0.16468938550156,0.296914333614722,"21376","Tbrg1","transforming growth factor beta regulated gene 1"
0.606368827081942,7.86185269091453,1.92800576449028,0.164976789501407,0.297382177874503,"66855","Tcf25","transcription factor 25 (basic helix-loop-helix)"
0.772703493622666,2.15222965224373,1.92791697717873,0.164986518324705,0.297382177874503,"74356","Matcap1","microtubule associated tyrosine carboxypeptidase 1"
-1.9280888595932,-0.895166015462677,1.92752624975971,0.165029339873234,0.297425440455763,"72040","Cdhr5","cadherin-related family member 5"
-0.62108712622878,7.82420643033696,1.92638026459726,0.165155006773907,0.297617984840915,"240832","Tor1aip2","torsin A interacting protein 2"
0.655140721627413,3.24462993661521,1.92602284978319,0.165194222693017,0.297654713879882,"16589","Uhmk1","U2AF homology motif (UHM) kinase 1"
0.542834441071698,5.22944793537472,1.92461335067143,0.165348978209018,0.297899595487382,"74334","Ranbp10","RAN binding protein 10"
0.907078513421866,1.4841982141503,1.92314212761114,0.165510687562017,0.298156948162557,"66568","Rwdd3","RWD domain containing 3"
-0.661510939754986,4.20762784381782,1.92291754709703,0.165535388218924,0.298167457876895,"319845","Bbs9","Bardet-Biedl syndrome 9"
